run_name,depth,architecture,replicate,checkpoint_step,layer_name,mmcs,ml2r,ml2r_shrinkage_gap,assignment_cosine_mean,per_feature_mmcs,per_feature_ml2r,high_mmcs_flag,paper_shrinkage_flag_0p95,paper_shrinkage_flag_0p90,paper_shrinkage_flag_0p80,grouped_top1_ml2r,grouped_top3_ml2r,grouped_top5_ml2r
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,linear1,0.9735637903213501,0.7021140456199646,0.2978859543800354,0.801764965057373,"[0.9309011697769165, 0.9991291761398315, 0.9969096183776855, 0.9462912082672119, 0.9945875406265259]","[1.2938919067382812, 0.9961302280426025, 0.0025240201503038406, 1.2121572494506836, 0.005866795778274536]",1.0,1.0,1.0,1.0,0.7021140456199646,0.7194381952285767,0.7293453216552734
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,linear2,0.9579007029533386,0.019000953063368797,0.9809990469366312,0.9579007029533386,"[0.9638631939888, 0.9519382119178772]","[0.00469678919762373, 0.03330511599779129]",1.0,1.0,1.0,1.0,0.019000953063368797,1.0128157138824463,1.037231683731079
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,hidden_layers.0,0.9862700700759888,0.9932777881622314,0.006722211837768555,0.9825787544250488,"[0.9902570247650146, 0.9822831153869629]","[0.9957094192504883, 0.9908460974693298]",1.0,0.0,0.0,0.0,0.9932777881622314,0.9964048266410828,0.9998952150344849
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,hidden_layers.1,0.9922105073928833,0.603870153427124,0.396129846572876,0.9922105073928833,"[0.9999998211860657, 0.9844212532043457]","[0.022109372541308403, 1.1856309175491333]",1.0,1.0,1.0,1.0,0.603870153427124,0.981479823589325,1.0008705854415894
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,hidden_layers.2,0.9944727420806885,0.9073259830474854,0.09267401695251465,0.9827498197555542,"[0.9890131950378418, 0.9999322295188904]","[0.5205734372138977, 1.2940784692764282]",1.0,1.0,0.0,0.0,0.9073259830474854,0.9432345032691956,0.9759151935577393
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,hidden_layers.3,0.9976106882095337,0.6216052174568176,0.3783947825431824,0.9976106882095337,"[0.9975157976150513, 0.9977055788040161]","[0.024861404672265053, 1.2183489799499512]",1.0,1.0,1.0,1.0,0.6216052174568176,1.0719571113586426,1.1621332168579102
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,linear1,0.9735487699508667,0.7018826603889465,0.29811733961105347,0.8027386665344238,"[0.9303205013275146, 0.9991405010223389, 0.9974557757377625, 0.9457769989967346, 0.9950499534606934]","[1.290917158126831, 0.9992856979370117, 0.002606476889923215, 1.209254264831543, 0.007349656894803047]",1.0,1.0,1.0,1.0,0.7018826603889465,0.7188290953636169,0.7299010157585144
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,linear2,0.961453914642334,0.019205346703529358,0.9807946532964706,0.961453914642334,"[0.9683849811553955, 0.9545229077339172]","[0.0046724290587008, 0.033738262951374054]",1.0,1.0,1.0,1.0,0.019205346703529358,1.0134514570236206,1.0373270511627197
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,hidden_layers.0,0.9903724193572998,0.4974169433116913,0.5025830566883087,0.9903724193572998,"[0.9983948469161987, 0.9823499917984009]","[0.0007501125801354647, 0.9940837621688843]",1.0,1.0,1.0,1.0,0.4974169433116913,0.9984613656997681,1.002532720565796
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,hidden_layers.1,0.9922209978103638,0.6036277413368225,0.3963722586631775,0.9922209978103638,"[0.9999775886535645, 0.9844643473625183]","[0.02183884009718895, 1.1854166984558105]",1.0,1.0,1.0,1.0,0.6036277413368225,0.9809548258781433,1.0001935958862305
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,hidden_layers.2,0.994504988193512,0.9094212651252747,0.09057873487472534,0.9843537211418152,"[0.9890834093093872, 0.9999265670776367]","[0.5226172208786011, 1.2962253093719482]",1.0,1.0,0.0,0.0,0.9094212651252747,0.9467224478721619,0.9817193746566772
exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,hidden_layers.3,0.9977871179580688,0.6193287968635559,0.3806712031364441,0.9977871179580688,"[0.997900128364563, 0.9976741075515747]","[0.024480445310473442, 1.214177131652832]",1.0,1.0,1.0,1.0,0.6193287968635559,1.1189916133880615,1.1548311710357666
