layer_name,target_fro_norm,raw_fro_norm,delta_fro_norm,raw_fro_ratio,delta_fro_ratio,raw_spectral_ratio,faithfulness_mse,target_singular_values,raw_singular_values,run_name,depth,architecture,replicate,checkpoint_step,top1_component_strength_frac,top3_component_strength_frac,raw_under_scaling_gap,delta_support_gap
hidden_layers.0,1.358361005783081,1.3487461805343628,0.058189842849969864,0.992921769618988,0.04283827543258667,0.9989753365516663,0.0008465144783258438,"[1.3402115106582642, 0.22130952775478363]","[1.3388382196426392, 0.16318251192569733]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,25000,0.8449259400367737,0.8922762870788574,0.007078230381011963,0.04283827543258667
hidden_layers.1,1.2818464040756226,1.2897907495498657,0.05065494403243065,1.0061975717544556,0.03951717168092728,1.0002151727676392,0.0006414808449335396,"[1.2660328149795532, 0.20072755217552185]","[1.2663052082061768, 0.24501341581344604]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,25000,0.6069389581680298,0.8028875589370728,-0.006197571754455566,0.03951717168092728
hidden_layers.2,1.4754862785339355,1.4644824266433716,0.2788296937942505,0.9925422072410583,0.1889747828245163,0.9730620384216309,0.01943649910390377,"[1.4707666635513306, 0.11792171001434326]","[1.4311472177505493, 0.3106875717639923]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,25000,0.5627385377883911,0.7020668387413025,0.00745779275894165,0.1889747828245163
hidden_layers.3,1.3179171085357666,1.3188663721084595,0.12210676819086075,1.0007202625274658,0.09265132993459702,0.9987051486968994,0.003727516159415245,"[1.3176356554031372, 0.027242466807365417]","[1.3159295320510864, 0.08796434104442596]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,25000,0.5508179068565369,0.7248290777206421,-0.0007202625274658203,0.09265132993459702
linear1,1.5816348791122437,1.5726687908172607,0.3384283781051636,0.9943311214447021,0.2139737755060196,1.0073060989379883,0.011453377082943916,"[1.550775408744812, 0.31090983748435974]","[1.5621055364608765, 0.1819702386856079]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,30000,0.6812889575958252,0.9290196895599365,0.0056688785552978516,0.2139737755060196
linear2,1.5816348791122437,1.5717968940734863,0.1732785850763321,0.9937798380851746,0.10955663025379181,1.0072695016860962,0.003002546727657318,"[1.550775408744812, 0.31090983748435974]","[1.5620487928390503, 0.1747846007347107]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,30000,0.5418503284454346,0.7681161761283875,0.0062201619148254395,0.10955663025379181
hidden_layers.0,1.358361005783081,1.3493539094924927,0.0644693523645401,0.9933691620826721,0.0474611334502697,0.9998942613601685,0.0010390743846073747,"[1.3402115106582642, 0.22130952775478363]","[1.3400697708129883, 0.15801675617694855]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,30000,0.8472506403923035,0.8909099102020264,0.006630837917327881,0.0474611334502697
hidden_layers.1,1.2818464040756226,1.2873262166976929,0.04984016343951225,1.0042749643325806,0.038881540298461914,0.9993058443069458,0.0006210104329511523,"[1.2660328149795532, 0.20072755217552185]","[1.2651540040969849, 0.23789487779140472]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,30000,0.6109938025474548,0.8026123046875,-0.004274964332580566,0.038881540298461914
hidden_layers.2,1.4754862785339355,1.4677742719650269,0.2512122392654419,0.994773268699646,0.17025725543498993,0.977312445640564,0.015776898711919785,"[1.4707666635513306, 0.11792171001434326]","[1.4373985528945923, 0.2970629632472992]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,30000,0.5633395314216614,0.7036747336387634,0.005226731300354004,0.17025725543498993
hidden_layers.3,1.3179171085357666,1.3218719959259033,0.14556251466274261,1.0030008554458618,0.1104489117860794,0.999862551689148,0.005297111812978983,"[1.3176356554031372, 0.027242466807365417]","[1.3174545764923096, 0.10797929763793945]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,30000,0.5433828830718994,0.7141385078430176,-0.0030008554458618164,0.1104489117860794
linear1,1.5816348791122437,1.570526123046875,0.3388647139072418,0.9929764270782471,0.2142496407032013,1.0059738159179688,0.011482929810881615,"[1.550775408744812, 0.31090983748435974]","[1.5600395202636719, 0.18118883669376373]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,0.6802529096603394,0.9285387992858887,0.00702357292175293,0.2142496407032013
linear2,1.5816348791122437,1.5704327821731567,0.17119425535202026,0.9929174184799194,0.10823879390954971,1.0063670873641968,0.0029307473450899124,"[1.550775408744812, 0.31090983748435974]","[1.5606492757797241, 0.17502200603485107]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,0.5426243543624878,0.7689484357833862,0.007082581520080566,0.10823879390954971
hidden_layers.0,1.358361005783081,1.3493821620941162,0.05947950854897499,0.9933899641036987,0.04378770291805267,0.9994462728500366,0.0008844528347253799,"[1.3402115106582642, 0.22130952775478363]","[1.3394694328308105, 0.16325972974300385]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,0.8472011685371399,0.8911772966384888,0.0066100358963012695,0.04378770291805267
hidden_layers.1,1.2818464040756226,1.2880067825317383,0.038329314440488815,1.0048059225082397,0.029901644214987755,1.00023353099823,0.0003672841121442616,"[1.2660328149795532, 0.20072755217552185]","[1.2663284540176392, 0.23531626164913177]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,0.6081905961036682,0.7985184192657471,-0.004805922508239746,0.029901644214987755
hidden_layers.2,1.4754862785339355,1.4701735973358154,0.20859277248382568,0.9963993430137634,0.1413722187280655,0.9816580414772034,0.01087773684412241,"[1.4707666635513306, 0.11792171001434326]","[1.4437899589538574, 0.2772741913795471]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,0.5586404204368591,0.6971674561500549,0.0036006569862365723,0.1413722187280655
hidden_layers.3,1.3179171085357666,1.322724461555481,0.1435479372739792,1.0036476850509644,0.10892030596733093,1.0003058910369873,0.005151502322405577,"[1.3176356554031372, 0.027242466807365417]","[1.3180387020111084, 0.11123683303594589]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,35000,0.5367893576622009,0.705988347530365,-0.0036476850509643555,0.10892030596733093
linear1,1.5816348791122437,1.5726553201675415,0.33847078680992126,0.9943225979804993,0.21400058269500732,1.0072895288467407,0.011456246487796307,"[1.550775408744812, 0.31090983748435974]","[1.562079906463623, 0.18207478523254395]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,0.6799157857894897,0.9269146919250488,0.005677402019500732,0.21400058269500732
linear2,1.5816348791122437,1.569433569908142,0.17104031145572662,0.9922856092453003,0.1081414669752121,1.0057235956192017,0.002925478620454669,"[1.550775408744812, 0.31090983748435974]","[1.5596513748168945, 0.17495471239089966]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,0.5422610640525818,0.768877387046814,0.007714390754699707,0.1081414669752121
hidden_layers.0,1.358361005783081,1.349261999130249,0.05901231989264488,0.993301510810852,0.043443769216537476,0.9992826581001282,0.0008706134976819158,"[1.3402115106582642, 0.22130952775478363]","[1.339250087738037, 0.16406480967998505]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,0.8442989587783813,0.8882323503494263,0.006698489189147949,0.043443769216537476
hidden_layers.1,1.2818464040756226,1.2881096601486206,0.039520859718322754,1.0048861503601074,0.030831197276711464,1.0001331567764282,0.00039047462632879615,"[1.2660328149795532, 0.20072755217552185]","[1.266201376914978, 0.23655909299850464]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,0.6081545948982239,0.7984381914138794,-0.004886150360107422,0.030831197276711464
hidden_layers.2,1.4754862785339355,1.4713994264602661,0.20042067766189575,0.9972301721572876,0.13583365082740784,0.9827558994293213,0.010042112320661545,"[1.4707666635513306, 0.11792171001434326]","[1.4454046487808228, 0.27535656094551086]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,0.5574656128883362,0.6961616277694702,0.0027698278427124023,0.13583365082740784
hidden_layers.3,1.3179171085357666,1.3212047815322876,0.14687715470790863,1.0024945735931396,0.11144642531871796,0.9990187287330627,0.0053932243026793,"[1.3176356554031372, 0.027242466807365417]","[1.3163427114486694, 0.11324340850114822]",exp_07_tms_5_2_6layer_untied_rep1,6,untied,1,40000,0.5374909043312073,0.7070590853691101,-0.0024945735931396484,0.11144642531871796
